type,subnet,specifics,source,Status,Environments,Destinations,Sources
PolicyType.Reachability,100.0.28.0/24,0,milan,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},milan
PolicyType.Reachability,100.0.28.0/24,0,zurich,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},zurich
PolicyType.Reachability,100.0.28.0/24,0,lyon,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},lyon
PolicyType.Reachability,100.0.28.0/24,0,madrid,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},madrid
PolicyType.Reachability,100.0.28.0/24,0,sofia,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},sofia
PolicyType.Reachability,100.0.28.0/24,0,rotterdam,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},rotterdam
PolicyType.Reachability,100.0.28.0/24,0,brussels,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},brussels
PolicyType.Reachability,100.0.28.0/24,0,istanbul,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},istanbul
PolicyType.Reachability,100.0.28.0/24,0,bucharest,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},bucharest
PolicyType.Reachability,100.0.28.0/24,0,luxembourg,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},luxembourg
PolicyType.Reachability,100.0.28.0/24,0,barcelona,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},barcelona
PolicyType.Reachability,100.0.28.0/24,0,geneva,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},geneva
PolicyType.Reachability,100.0.28.0/24,0,basel,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},basel
PolicyType.Reachability,100.0.28.0/24,0,dublin,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},dublin
PolicyType.Reachability,100.0.28.0/24,0,frankfurt,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},frankfurt
PolicyType.Reachability,100.0.28.0/24,0,lisbon,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},lisbon
PolicyType.Reachability,100.0.28.0/24,0,paris,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},paris
PolicyType.Reachability,100.0.28.0/24,0,amsterdam,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},amsterdam
PolicyType.Reachability,100.0.28.0/24,0,warsaw,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},warsaw
PolicyType.Reachability,100.0.28.0/24,0,zagreb,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},zagreb
PolicyType.Reachability,100.0.28.0/24,0,athens,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},athens
PolicyType.Reachability,100.0.28.0/24,0,ljubjana,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},ljubjana
PolicyType.Reachability,100.0.28.0/24,0,vienna,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},vienna
PolicyType.Reachability,100.0.28.0/24,0,kiev,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},kiev
PolicyType.Reachability,100.0.28.0/24,0,vaduz,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},vaduz
PolicyType.Reachability,100.0.28.0/24,0,strasbourg,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},strasbourg
PolicyType.Reachability,100.0.28.0/24,0,bratislava,PolicyStatus.HOLDS,{9},{praha:FastEthernet0/0 (100.0.28.0/24)},bratislava
PolicyType.Reachability,100.0.27.0/24,0,budapest,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},budapest
PolicyType.Reachability,100.0.27.0/24,0,stockholm,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},stockholm
PolicyType.Reachability,100.0.27.0/24,0,marseille,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},marseille
PolicyType.Reachability,100.0.27.0/24,0,london,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},london
PolicyType.Reachability,100.0.27.0/24,0,roma,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},roma
PolicyType.Reachability,100.0.27.0/24,0,zurich,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},zurich
PolicyType.Reachability,100.0.27.0/24,0,lyon,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},lyon
PolicyType.Reachability,100.0.27.0/24,0,madrid,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},madrid
PolicyType.Reachability,100.0.27.0/24,0,sofia,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},sofia
PolicyType.Reachability,100.0.27.0/24,0,rotterdam,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},rotterdam
PolicyType.Reachability,100.0.27.0/24,0,brussels,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},brussels
PolicyType.Reachability,100.0.27.0/24,0,istanbul,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},istanbul
PolicyType.Reachability,100.0.27.0/24,0,bucharest,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},bucharest
PolicyType.Reachability,100.0.27.0/24,0,praha,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},praha
PolicyType.Reachability,100.0.27.0/24,0,luxembourg,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},luxembourg
PolicyType.Reachability,100.0.27.0/24,0,barcelona,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},barcelona
PolicyType.Reachability,100.0.27.0/24,0,geneva,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},geneva
PolicyType.Reachability,100.0.27.0/24,0,dublin,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},dublin
PolicyType.Reachability,100.0.27.0/24,0,basel,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},basel
PolicyType.Reachability,100.0.27.0/24,0,lisbon,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},lisbon
PolicyType.Reachability,100.0.27.0/24,0,frankfurt,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},frankfurt
PolicyType.Reachability,100.0.27.0/24,0,paris,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},paris
PolicyType.Reachability,100.0.27.0/24,0,amsterdam,PolicyStatus.HOLDS,{9},{milan:FastEthernet0/0 (100.0.27.0/24)},amsterdam
